shader,cs3,cs4,cs5,GLARE_ENABLED,GLARE_MAP_ENABLED,EMISSION_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,ALPHA_TESTING_ENABLED,FAR_CLIP_BY_DITHER_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,NOTHING_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,SPECULAR_ENABLED,ALPHA_BLENDING_ENABLED,WATER_SURFACE_ENABLED,NO_MAIN_LIGHT_SHADING_ENABLED,NORMAL_MAPPING_ENABLED,RECEIVE_SHADOWS_VITA,SPECULAR_MAPPING_ENABLED,FOR_SHADOW,CUBE_MAPPING_ENABLED,SUBTRACT_BLENDING_ENABLED,SPECULAR_COLOR_ENABLED,RIM_LIGHTING_ENABLED,SKINNING_ENABLED,MULTI_UV_ENANLED,NO_SSAO,BLEND_VERTEX_COLOR_BY_ALPHA_ENABLED,MULTI_UV2_ENANLED,WINDY_GRASS_TEXV_WEIGHT_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FAKE_CONSTANT_SPECULAR_ENABLED,RIM_TRANSPARENCY_ENABLED,DUDV_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,PROJECTION_MAP_ENABLED,TRANSPARENT_DELAY_ENABLED,CASTS_SHADOWS,MULTI_UV_NORMAL_MAPPING_ENABLED,DOUBLE_SIDED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,VERTEX_COLOR_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_LM_ENANLED,WINDY_GRASS_ENABLED,HALF_LAMBERT_LIGHTING_ENABLED,FOR_EFFECT,NO_DYNAMIC_LIGHT,FOG_RATIO_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_LM_ENANLED,FOG_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,CASTS_SHADOWS_VITA,ADDITIVE_BLENDING_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,RECEIVE_SHADOWS
ed8_map.fx#A3AB2B41C08241914A8D35C082F48C9C,None,M_F3010.pkg,M_C1420.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A3D218A9877CA3CB19E0891466211050,None,None,O_E10EVT18.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A3DA18EA3EE0184130203386DB33376A,None,O_F44HOU01.pkg,O_F44HOU01.pkg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ed8_map.fx#A3DBD0481DDBD65EBF636FEC46C85D21,M_A0300.pkg,M_A0300.pkg,O_C34OBJ01.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A3E40C1C6B195E820121B9E4BCB0D5DF,O_F20EVT02.pkg,O_S50EAT49.pkg,O_E07EVT09.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A3F4467E98D62480A35C09F30CFEEC98,M_A0502.pkg,M_A0502.pkg,M_T0210.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A3FEA2ED07B2E3FD403CBF3BB2973BDD,None,M_R9000.pkg,M_R9000.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ed8_map.fx#A41AC7651AFBC6FAA889985D0D1C1203,None,None,M_W0640.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A42B45F2572F4E8899BF469102C46726,None,O_C12HOU01.pkg,O_C12HOU01.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A43DC74D956F57CE71230D6A4201271F,None,O_C08HOU02.pkg,O_C08HOU02.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A46676CC8EFB73224AB38A2505D9FC30,None,O_M91OBJ00.pkg,O_M91OBJ00.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
ed8_map.fx#A47A8AC2CD585F53C0A35BB2500B23D8,M_C0810.pkg,M_C0210.pkg,M_A2003.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A4881D26BDC5B05693241A050BD323A5,M_T1040.pkg,M_T1040.pkg,M_T1040.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A48D88BA711E8C4B79767F0D3766F3A8,M_C0820.pkg,M_C0820.pkg,M_C0820.pkg,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A4C54FEE2C069357F35DE44D69E971DD,O_R36EVT03.pkg,O_R36EVT03.pkg,O_R80EVT00.pkg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A4C5A5618E88C9BF2066A185B1FE7ED6,M_T0200.pkg,M_R5000.pkg,M_T0200.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A4DE73018D6C99C0744D9B7F7924623B,None,O_F44HOU02.pkg,M_C1410.pkg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A4EFA01D4C1DF5E8A52D7679375A56C6,M_T0400.pkg,M_T0400.pkg,M_T0400.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A4F5D6D6CF7DBD5E57ACAD19824DADA3,None,O_M60OBJ15.pkg,None,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
ed8_map.fx#A4F89A75AED4A2FEEA9DF701E11AF231,None,None,O_V99DOR03.pkg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A50CBAA31BDA25E0CED92C1FB00AD913,O_T36DOR01.pkg,O_T36DOR01.pkg,M_C4000.pkg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A51BC859B0C7DC07ED9DEB7BC33842B0,O_F00OBJ08.pkg,O_F00OBJ08.pkg,M_H2500.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A525A2570F7A5B84649ECAFB6C2B0B6F,M_M3040.pkg,M_M3040.pkg,M_M3040.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A53480BBCD2D1F2F5D477F34D603FD1B,None,M_M8010.pkg,None,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A5379B18BC156BFEB181A0058A6A811D,M_C0000.pkg,M_C0000.pkg,M_C0000.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A54E9B0C2D8B903031E51C58531ACDF6,None,M_V6000.pkg,M_V6200.pkg,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A55B8053E15B56A6517AB9FED0AB76E8,None,None,E_EFDO021.pkg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
ed8_map.fx#A56DF02053956802F687DB854838A3C6,M_A0350.pkg,M_A0350.pkg,M_A0414.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A5808116235BCCF0D127851BA91F0EE5,M_T1000.pkg,M_T1000.pkg,M_T1000.pkg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A591EB6F4CE95473D174B0A2F0924A7E,None,O_S62KAG23.pkg,O_S62KAG23.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A5988F4144A3CA4BCBC857D5A1B7FA35,M_M0000.pkg,M_M0500.pkg,M_D2010.pkg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A59A0C85C9FF78C596CEB6E9B882584B,M_T3520.pkg,M_T3520.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A5A3B07F599F12E68444147701D3F773,M_T1040.pkg,M_T1040.pkg,M_T1040.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A5A974796D212BCE34969E2408197992,M_A0304.pkg,M_A0304.pkg,M_A0304.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ed8_map.fx#A5B8F35DCF8575A62783EC03E38878F2,None,None,O_D70ETC12.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A5BB25BEDB0F527D8646811BAF50D558,M_C3600.pkg,None,M_C3600.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A5DF4BE9F3E9BA6523177A504769D129,None,M_V8000.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A5EC57FE0EDBAA066FF03C8151FE9509,None,O_F44OBJ00B.pkg,O_F44OBJ00B.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ed8_map.fx#A5F0A25A5F20C4402026EA6C9F9F8E70,None,O_S61KMO81.pkg,O_S61KMO81.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A612D1CB8968F7444CE7E1D41A445CA6,None,O_M91OBJ00.pkg,O_M91OBJ00.pkg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
ed8_map.fx#A6141DCBF980515FAD682C49EC7B8882,None,None,M_C4200VR.pkg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A61BA24AB5198A0421D7CBDDB1129220,O_C00LIG00.pkg,O_C04HOU13.pkg,O_C06HOU00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_map.fx#A63130DF481FEBBE03EE563F3A72F70F,None,None,M_D7010.pkg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ed8_map.fx#A632988351F378CD00056FE67D1F7ABF,O_C10OBJ02.pkg,O_C10OBJ02.pkg,O_C10OBJ02.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ed8_map.fx#A63937B4F70F73DF6BB59D5B4769DECF,M_A0303.pkg,M_A0303.pkg,M_H2090.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A63C1E23EEB8B415E012C110D04106C3,None,O_R26PLT90.pkg,O_R26PLT90.pkg,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A640EDC97949863AE89866FD7528C087,None,O_M90EVT01B.pkg,None,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
ed8_map.fx#A649B8F672E1330AEA0609F0EC6D9621,O_T32PLT09.pkg,O_T32PLT09.pkg,O_T32PLT09.pkg,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A65C94B9B8191BF10ACDEAA0207C0072,None,M_F3000.pkg,M_F3000.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A664D4D2747724466DB796FCA8A149F5,M_M1090.pkg,M_M1090.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A66EE4553D9BCFAE313A3959092AB08A,E_EF3O023.pkg,M_C2430.pkg,M_E3102.pkg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed8_map.fx#A672E1B2C937EA48A3E2E1765FE4227F,None,None,M_W1400.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A673326D881D87552F3335C27FF1C821,M_M3400.pkg,O_M20EVT00.pkg,O_M20EVT00.pkg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A6812C47FECC770044514D77BBD0632B,O_M06EVT00.pkg,O_M06EVT00.pkg,O_M06EVT00.pkg,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A685B7440ECFE438D2F463AD726A0615,None,M_T5010.pkg,M_H1010.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A69B6D0EAD80D3AC049D64968032CBD7,O_E06OBJ00.pkg,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
ed8_map.fx#A69DA5A4EFE5E64B8DB192643D5CB461,None,O_M20EVT00.pkg,O_M20EVT00.pkg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#A6B441F1692730AFD5E4690425212A1C,None,None,M_W0610.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A703AF832AF64A4EFCB074A68DFCA7ED,O_F00DOR50.pkg,O_M70DOR50.pkg,O_F00DOR50.pkg,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A72CFAFE4F4E3A0ADF8CE1726C451E90,None,M_M6500.pkg,M_T5010.pkg,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A7425424C3D4438E90B6658D27B711E4,O_R00LIG99.pkg,O_R00LIG99.pkg,O_R00LIG99.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A74AF14B1E1B26B8E050258C58021275,None,M_M9000.pkg,C_EQU715.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A75A85BB1D05233DD2AC3F219EDA5698,O_C36ETC00.pkg,O_C36ETC00.pkg,O_C36ETC00.pkg,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ed8_map.fx#A765F44D38BD723F6B429560546D0B22,M_T0010.pkg,M_F4020.pkg,M_C2250.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A780EA45C38182FA8E976274993B0FED,M_C1080.pkg,M_C1080.pkg,M_C1080.pkg,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A782CBA28C3A687498257B840B967041,None,M_T2030.pkg,None,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A7D5A42B48A39F9392675EAC57C2FF4A,M_R3600.pkg,M_R3600.pkg,M_R3600.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#A811CC95201BEC94E2656A0AC9F579EF,O_T02OBJ91.pkg,O_T02OBJ91.pkg,O_T02OBJ91.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#A81C9C0B16E289465D4A0302D6B8E277,None,None,O_E31EVT30.pkg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ed8_map.fx#A8399460A60900DB2BBBC2C7E7B3DEAF,M_R2210.pkg,M_F3000.pkg,M_F3000.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#A85E930CA06B6EEE507F7438A0D1EC25,None,None,O_S00ETC01.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A8817E3781B77F5AFC1A508C549E14CE,None,M_F6000.pkg,M_F6000.pkg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed8_map.fx#A881EE4B9295A1CFF9ABD8A83811E15F,M_A2001.pkg,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A894FEB1A30ABBB37345C3A194E73F80,None,M_M7410.pkg,None,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#A899FEAA672DCC8000225798F66F0CC1,None,M_F4600.pkg,M_F4200.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
