shader,cs3,cs4,cs5,SPECULAR_COLOR_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,USE_OUTLINE_COLOR,TRANSPARENT_DELAY_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,RECEIVE_SHADOWS,SPECULAR_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,NORMAL_MAPP_DXT5_NM_ENABLED,MULTI_UV_ENANLED,RIM_LIGHTING_ENABLED,ALPHA_BLENDING_ENABLED,MULTI_UV_FACE_ENANLED,ALPHA_TESTING_ENABLED,DUDV_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,GLARE_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,ADDITIVE_BLENDING_ENABLED,DOUBLE_SIDED,SUBTRACT_BLENDING_ENABLED,NORMAL_MAPPING_ENABLED,SKINNING_ENABLED,USE_OUTLINE,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_MAIN_LIGHT_SHADING_ENABLED,CUBE_MAPPING_ENABLED,GLARE_MAP_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SPECULAR_ENABLED,MULTI_UV2_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FOR_SHADOW,FOG_ENABLED,CARTOON_SHADING_ENABLED,VERTEX_COLOR_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,EMISSION_MAPPING_ENABLED,CASTS_SHADOWS,RIM_TRANSPARENCY_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,PORTRAIT_GLASS_FIX,FOR_EFFECT
ed8_chr.fx#76CC44107AF628D6B14F15721E52026A,C_MON451.pkg,C_MON451.pkg,C_MON451.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#76CF406534AA2F258659539FBD4500BA,None,C_MON313_C00.pkg,C_MON313_C00.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#76D592CC308ED02FFB7B84856F86E2A0,E_EF0O041.pkg,E_EF0O041.pkg,E_EF0O041.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#76E1BB0EF76C971AFFA3F3B9FB64055F,None,M_C0210.pkg,M_C0210.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#76FF14AC351FA89BB30D45AED71666D1,C_MON309.pkg,C_MON309.pkg,C_MON309.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#771CD8AC8D211D9C411A3A65B5FE272A,C_EQU095.pkg,C_EQU095.pkg,C_EQU095.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#772154EFC0F0585334D002DD3B63EA95,C_EQU226.pkg,C_EQU226.pkg,C_EQU226.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#77313F1AA09E9BABD92678E7F85B7C49,None,None,C_MON172.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#773EED187B9E0CC932816DAF89C30176,E_EF1O001.pkg,E_EF1O001.pkg,E_EF1O001.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#774952C3F5CF1134942D35BA29EE6887,None,C_MON035_C02.pkg,C_MON035_C02.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ed8_chr.fx#77575564711D3BF72C7698133173B8F8,None,None,C_MON197.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#778832FBDCBCF7759C59CE9C5388C5E0,E_EF7O003.pkg,E_EF7O003.pkg,E_EF7O003.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#77AECB50A2A4DD733E242AAC75328858,C_ROB020.pkg,C_ROB020.pkg,C_ROB020.pkg,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
ed8_chr.fx#77BE39DDD8AB4C1B2F4842F289B6CFF0,None,None,C_EQU578.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#78083C61DADBD82D07ADDCDA35D3A232,None,C_CHR999.pkg,C_CHR458.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#780B10844163B676963DC72D7A6CA958,None,None,C_CHR037_CMG16.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#785535F7AC4C137F4E7F0047B95562E8,None,C_CHR948.pkg,C_CHR948.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#7855A9D8B640868AAB0E26195942ACE6,C_MON016.pkg,C_MON016.pkg,C_MON016_C00.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#787B963891C38559F0B9AEF1DC1EBBB7,C_CHR956.pkg,C_MON034.pkg,C_MON034.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#788CF40E13CA59185EC06439E100480E,C_EQU050_E.pkg,C_EQU141.pkg,C_EQU141.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#78A228E102795DD9D9D1D436E80FBBC7,None,C_CHR000_C50.pkg,C_CHR000_C50.pkg,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#78B32261F3767454C029A88D089333FF,C_MON035_C00.pkg,C_MON035_C00.pkg,C_MON039.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#78BAFDEE5E85F658C533CCC25E1ACD60,C_MON404.pkg,C_MON404.pkg,C_MON404.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#78C9DED076E4A57679F3330C2FC1D4BB,None,O_E07EVT32.pkg,O_E07EVT32.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#78D9FD6BC95A6E40C099280F1C46A3E7,None,E_EF4O003.pkg,E_EF4O003.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#7906CE0C08AD549CB6DED1501E160DD7,None,None,C_CHR106_C81.pkg,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#790E3A7272695813D4327DA458A89227,C_MON350.pkg,C_MON350.pkg,C_MON350.pkg,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#79153880038D640584DBA28B8E958CA0,None,None,C_MON197.pkg,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#793E9D32462F4CADC2DA9799E4CF27B9,None,None,C_CHR015_CMG16.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7954844B2DCBDCFE52037693BB31BFAB,None,C_MON120.pkg,C_MON120.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ed8_chr.fx#796445FC8A5DA46E64206BE1A8628BF7,None,None,E_EF1O058.pkg,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#79655F1970A43DBCA6DAAC57D2CF902B,C_ROB001_C00.pkg,None,None,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
ed8_chr.fx#7984DE1E2DED460BB868D350F881062D,C_CHR058_C00.pkg,C_CHR058_C00.pkg,None,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#799C8952A50EC75242DD6CCE8D93506C,None,C_MON155.pkg,C_MON155.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
ed8_chr.fx#79A117FC717DFEDF141B182EADA77175,None,C_CHR087_C00.pkg,C_CHR087_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#79BD0DDE4E352D8DAB6D8EF1FB50F133,None,C_CHR087_C00.pkg,C_CHR087_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#79CAF12846B0E61AB6F7315B14D447DA,E_EF0O040.pkg,E_EF0O040.pkg,E_EF0O040.pkg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#79CFF0AA3CB0BEE14B7B4EC690BADEAC,C_CHR009_C02.pkg,C_CHR101.pkg,C_CHR101.pkg,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7A257F62AD1B4CB6E74F8F3C66CA2F02,C_CHR390.pkg,None,C_CHR390.pkg,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7A2DA788692DFB39604925CF30939A91,C_MON353.pkg,C_MON071_C00.pkg,C_MON071_C00.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7A2F0A09840FF0851AA8CF06A1C2A6CB,C_ROB013.pkg,C_ROB013.pkg,C_ROB013.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
ed8_chr.fx#7A487739173C8350C0D58DE60A606D89,C_EQU333.pkg,C_EQU997_C03.pkg,C_EQU997_C03.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7A5D5C90219BEED3B0912D0D20A98DEE,None,I_3D_QUARTZ9.pkg,I_3D_QUARTZ9.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7AA8A947961166A4965A46AEDD9FE51A,C_CHR074.pkg,C_EQU910.pkg,C_CHR046.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7AB387D4515932CF442118782464F7BA,O_R14EVT00.pkg,O_T02EVT48.pkg,O_T02EVT48.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7AF627DFA7C9F4D364F22E79C3520A38,C_CHR020.pkg,C_CHR020_C00.pkg,C_CHR020.pkg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B1091CA7B8688979B931A00C9CB6511,C_CHR011_C05.pkg,C_CHR742.pkg,C_CHR118.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B1638FD6E8D1B93AEEB1A564D2F52B0,None,None,E_EFPO000.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#7B1BB036F8B3808CBAF1ED1F1F6E9B53,None,None,C_CHR037_CMG16.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B35119ACA3A1D1E2D582B50653705A7,None,C_CHR015_C62.pkg,C_CHR015_C62.pkg,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B3F37BA196004672176FC648FF5C04E,None,C_MON137.pkg,C_MON137.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7B46B4400D082232D59D64C27E618697,None,O_E07EVT36.pkg,O_E07EVT36.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B5AC5A1B2F790F672B3DA146B63A1BE,C_EQU460.pkg,C_EQU460.pkg,C_EQU460.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7B7B9DAAE9166E70E29EF41611C3894F,None,C_MON037.pkg,C_MON037.pkg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#7B8F0F6A4E3922491BACD7FD60C40B09,None,None,C_CHR000_CMG16.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B979E79E1CF30645923531DB24B8B36,O_T00EVT50.pkg,O_T00EVT50.pkg,O_T00EVT50.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7B97F09B0D15D9BCD6BA823E93068CA8,O_F20EVT01.pkg,None,None,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#7B9A261E6E439DCD9D5C9774EB37F31E,C_CHR033_C00.pkg,C_CHR000_C10.pkg,C_CHR007_C64.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7BA50052471E4D49BFE90914547E4AB1,C_CHR213.pkg,C_CHR213.pkg,C_CHR213.pkg,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7BAD0EF0447844E83BC96B310F2680C7,C_CHR018_C00.pkg,C_CHR018_C00.pkg,C_CHR046.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7BAFAFEFB6CD7516ADEB568E83AFC0AB,C_CHR953.pkg,C_CHR953.pkg,C_CHR953.pkg,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7BBD17CC45E0F0E69366D2132F74D6FD,None,None,C_MON309_MG16.pkg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7BC26A5AEA7CACEC6793D80684EAA86E,C_MON354.pkg,C_MON354.pkg,C_MON354.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7BE7EC9F32A88A30FB97BB5041A38637,C_CHR004.pkg,C_CHR004.pkg,C_CHR004.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7C23164BE17F0F29232B3F11E8402743,None,C_CHR000_C66.pkg,C_CHR013_C60.pkg,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7C26D3D376AD8F6519DA294C56B7DCFE,None,None,C_MON068_MG16.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#7C2782DA1D3DC280E52C013753188CA1,None,None,C_MON322.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#7C40BDCAC2652B795467DF0904C3C2FA,None,None,C_MON168_C00.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7C518CBE4200C50839084C90B8281961,None,C_ROB002.pkg,None,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
ed8_chr.fx#7C7C8C525183BB12F1C5015CA2A95EE0,C_CHR223.pkg,C_FIS000.pkg,C_CHR223.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7C88A3A32DE594FB561ACE00331156BC,None,C_MON070_C00.pkg,C_MON070_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7CA26168FB6EE1F6D218A4138A88E9B3,C_CHR223.pkg,C_FIS007.pkg,C_CHR223.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7CA6A230156A758E0F995EA25B2C4413,C_ROB003.pkg,None,None,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#7CBA3862BCD0898C8BF54711DB37236C,C_EQU354.pkg,C_EQU354.pkg,C_CHR977.pkg,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7CC3BC14A0F917DF69D1FC4EDE8F7C0A,None,E_EF6O053.pkg,E_EF6O053.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_chr.fx#7CDD1E5075949F524B79A8348DDDD2BD,C_MON039.pkg,C_MON039.pkg,C_MON039.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#7CDEA35674484128645D5F795BDB28C6,C_CHR054.pkg,C_CHR054.pkg,C_CHR054.pkg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#7D108ABACBCB00925A1CF8D4063FCFCB,None,C_ROB000_C13.pkg,None,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
ed8_chr.fx#7D1B3F1627C15466A7F36D6E065E81E2,E_EF0O032.pkg,E_EF0O032.pkg,E_EF0O009.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
